"Latest: Time (s)";"Latest: Position (m)";"Latest: Velocity (m/s)";"Latest: Acceleration (m/s²)"
2;0,004926;-0,00934888888889;-0,865507098765
2,05;0,002952;-0,0548022222222;-0,74540462963
2,1;-0,000995;-0,0893927777778;-0,49012191358
2,15;-0,00669;-0,107109444444;-0,151662345679
2,2;-0,012507;-0,105034444444;0,204405864198
2,25;-0,017839;-0,0858755555556;0,534922530864
2,3;-0,02189;-0,0483461111111;0,780076234568
2,35;-0,023084;-0,00111666666667;0,866787654321
2,4;-0,021942;0,0452944444444;0,786233024691
2,45;-0,018203;0,0832111111111;0,563264506173
2,5;-0,012957;0,105158333333;0,246558024691
2,55;-0,007037;0,109880555556;-0,119362962963
2,6;-0,001116;0,0937633333333;-0,487094135802
2,65;0,003229;0,0572561111111;-0,761433641975
2,7;0,004978;0,0108611111111;-0,876956481481
2,75;0,004372;-0,0370466666667;-0,827463580247
2,8;0,001031;-0,0785205555556;-0,617749074074
2,85;-0,004215;-0,103064444444;-0,300958024691
2,9;-0,009945;-0,110274444444;0,0618796296296
2,95;-0,016056;-0,0971255555556;0,424055555556
3;-0,02047;-0,0648416666667;0,709641358025
3,05;-0,02305;-0,02015;0,853604938272
3,1;-0,022565;0,0271411111111;0,836168827161
3,15;-0,020124;0,0692633333333;0,671874691358
3,2;-0,015156;0,0992027777778;0,38599537037
3,25;-0,009478;0,111125;0,0220808641975
3,3;-0,003193;0,102152777778;-0,356221296296
3,35;0,001585;0,0728516666667;-0,669113888889
3,4;0,004666;0,0295716666667;-0,847290123457
3,45;0,004718;-0,0185816666667;-0,861104012346
3,5;0,002658;-0,0628522222222;-0,71682345679
3,55;-0,001999;-0,0960822222222;-0,433895987654
3,6;-0,007816;-0,109217777778;-0,0756203703704
3,65;-0,01365;-0,103557222222;0,285946604938
3,7;-0,018912;-0,0792244444444;0,604955246914
3,75;-0,022305;-0,0383066666667;0,808004938272
3,8;-0,022963;0,008585;0,848271296296
3,85;-0,021267;0,0521738888889;0,743662654321
3,9;-0,017458;0,0877127777778;0,515121296296
3,95;-0,011901;0,108194444444;0,181549074074
4;-0,005756;0,107715;-0,195595061728
4,05;-0,000337;0,0873366666667;-0,541469135802
4,1;0,003679;0,049865;-0,792346296296
4,15;0,005133;0,00136611111111;-0,882340432099
4,2;0,003731;-0,0457966666667;-0,795344135802
4,25;0,000165;-0,0837588888889;-0,567254938272
4,3;-0,005271;-0,106256111111;-0,24230154321
4,35;-0,011209;-0,109794444444;0,127216666667
4,4;-0,017043;-0,0935772222222;0,489716358025
4,45;-0,02144;-0,057115;0,761201851852
4,5;-0,023136;-0,0108483333333;0,876589197531
4,55;-0,0226;0,0373922222222;0,824304012346
4,6;-0,019068;0,0777872222222;0,618289197531
4,65;-0,014221;0,103407777778;0,306123148148
4,7;-0,008006;0,110881666667;-0,0655601851852
4,75;-0,002224;0,0964755555556;-0,427238888889
4,8;0,002312;0,0650733333333;-0,711263888889
4,85;0,004874;0,0199155555556;-0,860927469136
4,9;0,004441;-0,0284911111111;-0,835147530864
4,95;0,001688;-0,0697088888889;-0,65912654321
5;-0,003055;-0,0981544444444;-0,380021604938
5,05;-0,008733;-0,110486666667;-0,0307432098765
5,1;-0,014879;-0,103177777778;0,351998765432
5,15;-0,020055;-0,0730633333333;0,676083641975
5,2;-0,02279;-0,0285555555556;0,84422037037
5,25;-0,022929;0,0182822222222;0,845659259259
5,3;-0,020782;0,0608894444444;0,712383024691
5,35;-0,016558;0,0947983333333;0,449818518519
5,4;-0,010534;0,110418888889;0,0868104938272
5,45;-0,004561;0,103657777778;-0,285355246914
5,5;0,000511;0,0792261111111;-0,59700617284
5,55;0,003973;0,0397961111111;-0,802325308642
5,6;0,004804;-0,00700833333333;-0,859904320988
5,65;0,003229;-0,0527761111111;-0,758158641975
5,7;-0,000908;-0,088355;-0,518095679012
5,75;-0,006223;-0,108276666667;-0,184006481481
5,8;-0,01249;-0,109121111111;0,201296604938
5,85;-0,018116;-0,0869327777778;0,554383333333
5,9;-0,021821;-0,048855;0,792804938272
5,95;-0,023413;-0,00103722222222;0,873109259259
6;-0,021838;0,0454216666667;0,785135493827
6,05;-0,018445;0,0820838888889;0,573202777778
6,1;-0,013217;0,106935555556;0,256839197531
6,15;-0,006881;0,110849444444;-0,126158950617
6,2;-0,001255;0,093625;-0,491286728395
6,25;0,003246;0,0577733333333;-0,761800308642
6,3;0,00496;0,0110622222222;-0,877669135802
6,35;0,004406;-0,0369272222222;-0,824434567901
6,4;0,000979;-0,07791;-0,613664506173
6,45;-0,004111;-0,102045;-0,303945679012
6,5;-0,009824;-0,110152222222;0,0551657407407
6,55;-0,015987;-0,0971194444444;0,420967283951
6,6;-0,020315;-0,0652833333333;0,714347839506
6,65;-0,023102;-0,0198388888889;0,868162654321
6,7;-0,022444;0,0293927777778;0,839365123457
6,75;-0,019726;0,0696211111111;0,667222530864
6,8;-0,015156;0,100233888889;0,38539845679
6,85;-0,008941;0,112046111111;0,0153604938272
6,9;-0,003072;0,102492222222;-0,367996296296
6,95;0,002138;0,072755;-0,687004012346
7;0,004891;0,027315;-0,855536111111
7,05;0,004908;-0,0203955555556;-0,845826851852
7,1;0,002589;-0,0624533333333;-0,69837808642
7,15;-0,001687;-0,0947272222222;-0,435517283951
7,2;-0,007591;-0,109634444444;-0,0885990740741
7,25;-0,013477;-0,104492222222;0,279107407407
7,3;-0,018843;-0,0796961111111;0,598585802469
7,35;-0,022028;-0,0402605555556;0,80950617284
7,4;-0,023206;0,007095;0,874612037037
7,45;-0,021336;0,0544538888889;0,76674382716
7,5;-0,017216;0,0895183333333;0,516026234568
7,55;-0,011815;0,109736111111;0,171205864198
7,6;-0,005375;0,108642777778;-0,217651234568
7,65;-7,69999999999E-05;0,0864033333333;-0,565550617284
7,7;0,003973;0,0472972222222;-0,799091975309
7,75;0,005012;-0,00066;-0,865936419753
7,8;0,003697;-0,0451744444444;-0,782109567901
7,85;0,000303;-0,0836077777778;-0,572239506173
7,9;-0,005219;-0,107764444444;-0,240316049383
7,95;-0,011434;-0,109678888889;0,140215740741
8;-0,016939;-0,0923672222222;0,490221296296
8,05;-0,021423;-0,0570105555556;0,749712345679
8,1;-0,023067;-0,0111527777778;0,860324074074
8,15;-0,022513;0,0349405555556;0,821213271605
8,2;-0,019449;0,0769294444444;0,633708024691
8,25;-0,014169;0,103454444444;0,322361111111
8,3;-0,00837;0,111681666667;-0,0518614197531
8,35;-0,002137;0,0985355555556;-0,428487962963
8,4;0,002312;0,0655422222222;-0,722430864198
8,45;0,004943;0,0200216666667;-0,867031481481
8,5;0,004441;-0,0287955555556;-0,831837962963
8,55;0,001654;-0,0688644444444;-0,652037345679
8,6;-0,002865;-0,097735;-0,37310462963
8,65;-0,008837;-0,108966111111;-0,0265722222222
8,7;-0,01455;-0,100706666667;0,328492283951
8,75;-0,019588;-0,0749183333333;0,645921604938
8,8;-0,022807;-0,0317188888889;0,851112654321
8,85;-0,023033;0,0179433333333;0,875225
8,9;-0,020817;0,0633055555556;0,721042901235
8,95;-0,016125;0,095245;0,435702777778
9;-0,010551;0,108988333333;0,0879336419753
9,05;-0,004578;0,105122222222;-0,28166882716
9,1;0,000875;0,0798644444444;-0,616316666667
9,15;0,004147;0,0376522222222;-0,817414197531
9,2;0,004753;-0,008805;-0,854810493827
9,25;0,003194;-0,053515;-0,746107098765
9,3;-0,000995;-0,0884205555556;-0,509388271605
9,35;-0,00624;-0,108176666667;-0,180167283951
9,4;-0,012559;-0,109101666667;0,205184259259
9,45;-0,018168;-0,0864016666667;0,558422222222
9,5;-0,021803;-0,0483161111111;0,795160185185
9,55;-0,023413;-0,000471666666667;0,876289506173
9,6;-0,021803;0,0465544444444;0,784384876543
9,65;-0,018272;0,0827733333333;0,565528703704
9,7;-0,013096;0,106859444444;0,249805555556
9,75;-0,00676;0,110759444444;-0,129225987654
9,8;-0,001133;0,0931972222222;-0,481764691358
9,85;0,003316;0,057375;-0,707242222222
9,9;0,005133;0,0131026666667;-0,73447462963
9,95;0,004112;-0,0226727777778;-0,633410401235
10;0,001169;-0,0450288888889;-0,531115061729
